idZone,nameZone,idQuartier,piece,epoque,type,ref_2015,ref_2016,refmin_2015,refmin_2016,refmaj_2015,refmaj_2016
11,Quinze-Vingts,48,2 pièces,après 1990,Meublée,27.1,27.4,19.0,19.2,32.5,32.9
11,Parc-de-Montsouris,54,2 pièces,après 1990,Meublée,27.1,27.4,19.0,19.2,32.5,32.9
11,Epinettes,68,2 pièces,après 1990,Meublée,27.1,27.4,19.0,19.2,32.5,32.9
11,Goutte-d'Or,71,2 pièces,après 1990,Meublée,27.1,27.4,19.0,19.2,32.5,32.9
11,Belleville,77,2 pièces,après 1990,Meublée,27.1,27.4,19.0,19.2,32.5,32.9
12,Maison-Blanche,51,2 pièces,après 1990,Meublée,27.4,27.8,19.2,19.5,32.9,33.4
12,Plaisance,56,2 pièces,après 1990,Meublée,27.4,27.8,19.2,19.5,32.9,33.4
13,Gare,50,2 pièces,après 1990,Meublée,24.2,24.3,16.9,17.0,29.0,29.2
13,La Chapelle,72,2 pièces,après 1990,Meublée,24.2,24.3,16.9,17.0,29.0,29.2
13,Villette,73,2 pièces,après 1990,Meublée,24.2,24.3,16.9,17.0,29.0,29.2
13,Pont-de-Flandre,74,2 pièces,après 1990,Meublée,24.2,24.3,16.9,17.0,29.0,29.2
13,Amérique,75,2 pièces,après 1990,Meublée,24.2,24.3,16.9,17.0,29.0,29.2
13,Saint-Fargeau,78,2 pièces,après 1990,Meublée,24.2,24.3,16.9,17.0,29.0,29.2
13,Charonne,80,2 pièces,après 1990,Meublée,24.2,24.3,16.9,17.0,29.0,29.2
14,Bel-Air,45,2 pièces,après 1990,Meublée,25.2,26.2,17.6,18.3,30.2,31.4
14,Bercy,47,2 pièces,après 1990,Meublée,25.2,26.2,17.6,18.3,30.2,31.4
14,Combat,76,2 pièces,après 1990,Meublée,25.2,26.2,17.6,18.3,30.2,31.4
14,Père-Lachaise,79,2 pièces,après 1990,Meublée,25.2,26.2,17.6,18.3,30.2,31.4
1,Notre-Dame-des-Champs,23,3 pièces,avant 1946,Non meublée,26.4,26.5,18.5,18.6,31.7,31.8
1,Saint-Thomas-d'Aquin,25,3 pièces,avant 1946,Non meublée,26.4,26.5,18.5,18.6,31.7,31.8
1,Invalides,26,3 pièces,avant 1946,Non meublée,26.4,26.5,18.5,18.6,31.7,31.8
1,Ecole-Militaire,27,3 pièces,avant 1946,Non meublée,26.4,26.5,18.5,18.6,31.7,31.8
1,Gros-Caillou,28,3 pièces,avant 1946,Non meublée,26.4,26.5,18.5,18.6,31.7,31.8
2,St-Germain-l'Auxerrois,1,3 pièces,avant 1946,Non meublée,25.8,25.2,18.1,17.6,31.0,30.2
2,Palais-Royal,3,3 pièces,avant 1946,Non meublée,25.8,25.2,18.1,17.6,31.0,30.2
2,Place-Vendôme,4,3 pièces,avant 1946,Non meublée,25.8,25.2,18.1,17.6,31.0,30.2
2,Gaillon,5,3 pièces,avant 1946,Non meublée,25.8,25.2,18.1,17.6,31.0,30.2
2,Saint-Merri,13,3 pièces,avant 1946,Non meublée,25.8,25.2,18.1,17.6,31.0,30.2
2,Arsenal,15,3 pièces,avant 1946,Non meublée,25.8,25.2,18.1,17.6,31.0,30.2
2,Notre-Dame,16,3 pièces,avant 1946,Non meublée,25.8,25.2,18.1,17.6,31.0,30.2
2,Monnaie,21,3 pièces,avant 1946,Non meublée,25.8,25.2,18.1,17.6,31.0,30.2
2,Odeon,22,3 pièces,avant 1946,Non meublée,25.8,25.2,18.1,17.6,31.0,30.2
2,Saint-Germain-des-Près,24,3 pièces,avant 1946,Non meublée,25.8,25.2,18.1,17.6,31.0,30.2
2,Champs-Elysés,29,3 pièces,avant 1946,Non meublée,25.8,25.2,18.1,17.6,31.0,30.2
2,Faubourg-du-Roule,30,3 pièces,avant 1946,Non meublée,25.8,25.2,18.1,17.6,31.0,30.2
2,Madeleine,31,3 pièces,avant 1946,Non meublée,25.8,25.2,18.1,17.6,31.0,30.2
2,Chaussée d'Antin,34,3 pièces,avant 1946,Non meublée,25.8,25.2,18.1,17.6,31.0,30.2
3,Europe,32,3 pièces,avant 1946,Non meublée,24.2,24.2,16.9,16.9,29.0,29.0
3,Muette,62,3 pièces,avant 1946,Non meublée,24.2,24.2,16.9,16.9,29.0,29.0
3,Porte-Dauphine,63,3 pièces,avant 1946,Non meublée,24.2,24.2,16.9,16.9,29.0,29.0
3,Chaillot,64,3 pièces,avant 1946,Non meublée,24.2,24.2,16.9,16.9,29.0,29.0
4,Vivienne,6,3 pièces,avant 1946,Non meublée,24.1,24.3,16.9,17.0,28.9,29.2
4,Mail,7,3 pièces,avant 1946,Non meublée,24.1,24.3,16.9,17.0,28.9,29.2
4,Bonne-Nouvelle,8,3 pièces,avant 1946,Non meublée,24.1,24.3,16.9,17.0,28.9,29.2
4,Arts-et-Metiers,9,3 pièces,avant 1946,Non meublée,24.1,24.3,16.9,17.0,28.9,29.2
4,Enfants-Rouges,10,3 pièces,avant 1946,Non meublée,24.1,24.3,16.9,17.0,28.9,29.2
4,Archives,11,3 pièces,avant 1946,Non meublée,24.1,24.3,16.9,17.0,28.9,29.2
4,Sainte-Avoie,12,3 pièces,avant 1946,Non meublée,24.1,24.3,16.9,17.0,28.9,29.2
4,Saint-Gervais,14,3 pièces,avant 1946,Non meublée,24.1,24.3,16.9,17.0,28.9,29.2
4,Saint-Victor,17,3 pièces,avant 1946,Non meublée,24.1,24.3,16.9,17.0,28.9,29.2
4,Val-de-Grace,19,3 pièces,avant 1946,Non meublée,24.1,24.3,16.9,17.0,28.9,29.2
4,Sorbonne,20,3 pièces,avant 1946,Non meublée,24.1,24.3,16.9,17.0,28.9,29.2
5,Halles,2,3 pièces,avant 1946,Non meublée,22.1,22.3,15.5,15.6,26.5,26.8
5,Saint-Georges,33,3 pièces,avant 1946,Non meublée,22.1,22.3,15.5,15.6,26.5,26.8
5,Faubourg-Montmartre,35,3 pièces,avant 1946,Non meublée,22.1,22.3,15.5,15.6,26.5,26.8
5,Rochechouart,36,3 pièces,avant 1946,Non meublée,22.1,22.3,15.5,15.6,26.5,26.8
5,Saint-Vincent-de-Paul,37,3 pièces,avant 1946,Non meublée,22.1,22.3,15.5,15.6,26.5,26.8
5,Porte-Saint-Denis,38,3 pièces,avant 1946,Non meublée,22.1,22.3,15.5,15.6,26.5,26.8
5,Croulebarbe,52,3 pièces,avant 1946,Non meublée,22.1,22.3,15.5,15.6,26.5,26.8
5,Montparnasse,53,3 pièces,avant 1946,Non meublée,22.1,22.3,15.5,15.6,26.5,26.8
6,Necker,58,3 pièces,avant 1946,Non meublée,22.9,23.1,16.0,16.2,27.5,27.7
6,Ternes,65,3 pièces,avant 1946,Non meublée,22.9,23.1,16.0,16.2,27.5,27.7
6,Plaine de Monceau,66,3 pièces,avant 1946,Non meublée,22.9,23.1,16.0,16.2,27.5,27.7
7,Grenelle,59,3 pièces,avant 1946,Non meublée,22.2,21.9,15.5,15.3,26.6,26.3
7,Javel,60,3 pièces,avant 1946,Non meublée,22.2,21.9,15.5,15.3,26.6,26.3
7,Auteuil,61,3 pièces,avant 1946,Non meublée,22.2,21.9,15.5,15.3,26.6,26.3
8,Saint-Lambert,57,3 pièces,avant 1946,Non meublée,21.8,21.9,15.3,15.3,26.2,26.3
9,Picpus,46,3 pièces,avant 1946,Non meublée,20.2,20.3,14.1,14.2,24.2,24.4
9,Grandes-Carrières,69,3 pièces,avant 1946,Non meublée,20.2,20.3,14.1,14.2,24.2,24.4
9,Clignancourt,70,3 pièces,avant 1946,Non meublée,20.2,20.3,14.1,14.2,24.2,24.4
10,Jardin-des-Plantes,18,3 pièces,avant 1946,Non meublée,21.7,21.7,15.2,15.2,26.0,26.0
10,Saint-Ambroise,42,3 pièces,avant 1946,Non meublée,21.7,21.7,15.2,15.2,26.0,26.0
10,Sainte-Marguerite,44,3 pièces,avant 1946,Non meublée,21.7,21.7,15.2,15.2,26.0,26.0
10,Salpétrière,49,3 pièces,avant 1946,Non meublée,21.7,21.7,15.2,15.2,26.0,26.0
10,Petit-Montrouge,55,3 pièces,avant 1946,Non meublée,21.7,21.7,15.2,15.2,26.0,26.0
10,Batignolles,67,3 pièces,avant 1946,Non meublée,21.7,21.7,15.2,15.2,26.0,26.0
11,Porte-Saint-Martin,39,3 pièces,avant 1946,Non meublée,21.6,22.0,15.1,15.4,25.9,26.4
11,Hôpital-Saint-Louis,40,3 pièces,avant 1946,Non meublée,21.6,22.0,15.1,15.4,25.9,26.4
11,Folie-Méricourt,41,3 pièces,avant 1946,Non meublée,21.6,22.0,15.1,15.4,25.9,26.4
11,Roquette,43,3 pièces,avant 1946,Non meublée,21.6,22.0,15.1,15.4,25.9,26.4
11,Quinze-Vingts,48,3 pièces,avant 1946,Non meublée,21.6,22.0,15.1,15.4,25.9,26.4
11,Parc-de-Montsouris,54,3 pièces,avant 1946,Non meublée,21.6,22.0,15.1,15.4,25.9,26.4
11,Epinettes,68,3 pièces,avant 1946,Non meublée,21.6,22.0,15.1,15.4,25.9,26.4
11,Goutte-d'Or,71,3 pièces,avant 1946,Non meublée,21.6,22.0,15.1,15.4,25.9,26.4
11,Belleville,77,3 pièces,avant 1946,Non meublée,21.6,22.0,15.1,15.4,25.9,26.4
12,Maison-Blanche,51,3 pièces,avant 1946,Non meublée,21.3,21.4,14.9,15.0,25.6,25.7
12,Plaisance,56,3 pièces,avant 1946,Non meublée,21.3,21.4,14.9,15.0,25.6,25.7
13,Gare,50,3 pièces,avant 1946,Non meublée,20.3,20.4,14.2,14.3,24.4,24.5
13,La Chapelle,72,3 pièces,avant 1946,Non meublée,20.3,20.4,14.2,14.3,24.4,24.5
13,Villette,73,3 pièces,avant 1946,Non meublée,20.3,20.4,14.2,14.3,24.4,24.5
13,Pont-de-Flandre,74,3 pièces,avant 1946,Non meublée,20.3,20.4,14.2,14.3,24.4,24.5
13,Amérique,75,3 pièces,avant 1946,Non meublée,20.3,20.4,14.2,14.3,24.4,24.5
13,Saint-Fargeau,78,3 pièces,avant 1946,Non meublée,20.3,20.4,14.2,14.3,24.4,24.5
13,Charonne,80,3 pièces,avant 1946,Non meublée,20.3,20.4,14.2,14.3,24.4,24.5
14,Bel-Air,45,3 pièces,avant 1946,Non meublée,19.6,19.2,13.7,13.4,23.5,23.0
14,Bercy,47,3 pièces,avant 1946,Non meublée,19.6,19.2,13.7,13.4,23.5,23.0
14,Combat,76,3 pièces,avant 1946,Non meublée,19.6,19.2,13.7,13.4,23.5,23.0
14,Père-Lachaise,79,3 pièces,avant 1946,Non meublée,19.6,19.2,13.7,13.4,23.5,23.0
1,Notre-Dame-des-Champs,23,3 pièces,avant 1946,Meublée,29.3,29.7,20.5,20.8,35.2,35.6
1,Saint-Thomas-d'Aquin,25,3 pièces,avant 1946,Meublée,29.3,29.7,20.5,20.8,35.2,35.6
1,Invalides,26,3 pièces,avant 1946,Meublée,29.3,29.7,20.5,20.8,35.2,35.6
1,Ecole-Militaire,27,3 pièces,avant 1946,Meublée,29.3,29.7,20.5,20.8,35.2,35.6
1,Gros-Caillou,28,3 pièces,avant 1946,Meublée,29.3,29.7,20.5,20.8,35.2,35.6
2,St-Germain-l'Auxerrois,1,3 pièces,avant 1946,Meublée,28.6,28.2,20.0,19.7,34.3,33.8
2,Palais-Royal,3,3 pièces,avant 1946,Meublée,28.6,28.2,20.0,19.7,34.3,33.8
2,Place-Vendôme,4,3 pièces,avant 1946,Meublée,28.6,28.2,20.0,19.7,34.3,33.8
2,Gaillon,5,3 pièces,avant 1946,Meublée,28.6,28.2,20.0,19.7,34.3,33.8
2,Saint-Merri,13,3 pièces,avant 1946,Meublée,28.6,28.2,20.0,19.7,34.3,33.8
2,Arsenal,15,3 pièces,avant 1946,Meublée,28.6,28.2,20.0,19.7,34.3,33.8
2,Notre-Dame,16,3 pièces,avant 1946,Meublée,28.6,28.2,20.0,19.7,34.3,33.8
2,Monnaie,21,3 pièces,avant 1946,Meublée,28.6,28.2,20.0,19.7,34.3,33.8
2,Odeon,22,3 pièces,avant 1946,Meublée,28.6,28.2,20.0,19.7,34.3,33.8
2,Saint-Germain-des-Près,24,3 pièces,avant 1946,Meublée,28.6,28.2,20.0,19.7,34.3,33.8
2,Champs-Elysés,29,3 pièces,avant 1946,Meublée,28.6,28.2,20.0,19.7,34.3,33.8
2,Faubourg-du-Roule,30,3 pièces,avant 1946,Meublée,28.6,28.2,20.0,19.7,34.3,33.8
2,Madeleine,31,3 pièces,avant 1946,Meublée,28.6,28.2,20.0,19.7,34.3,33.8
2,Chaussée d'Antin,34,3 pièces,avant 1946,Meublée,28.6,28.2,20.0,19.7,34.3,33.8
3,Europe,32,3 pièces,avant 1946,Meublée,26.9,27.1,18.8,19.0,32.3,32.5
3,Muette,62,3 pièces,avant 1946,Meublée,26.9,27.1,18.8,19.0,32.3,32.5
3,Porte-Dauphine,63,3 pièces,avant 1946,Meublée,26.9,27.1,18.8,19.0,32.3,32.5
3,Chaillot,64,3 pièces,avant 1946,Meublée,26.9,27.1,18.8,19.0,32.3,32.5
4,Vivienne,6,3 pièces,avant 1946,Meublée,26.8,27.2,18.8,19.0,32.2,32.6
4,Mail,7,3 pièces,avant 1946,Meublée,26.8,27.2,18.8,19.0,32.2,32.6
4,Bonne-Nouvelle,8,3 pièces,avant 1946,Meublée,26.8,27.2,18.8,19.0,32.2,32.6
4,Arts-et-Metiers,9,3 pièces,avant 1946,Meublée,26.8,27.2,18.8,19.0,32.2,32.6
4,Enfants-Rouges,10,3 pièces,avant 1946,Meublée,26.8,27.2,18.8,19.0,32.2,32.6
4,Archives,11,3 pièces,avant 1946,Meublée,26.8,27.2,18.8,19.0,32.2,32.6
4,Sainte-Avoie,12,3 pièces,avant 1946,Meublée,26.8,27.2,18.8,19.0,32.2,32.6
4,Saint-Gervais,14,3 pièces,avant 1946,Meublée,26.8,27.2,18.8,19.0,32.2,32.6
4,Saint-Victor,17,3 pièces,avant 1946,Meublée,26.8,27.2,18.8,19.0,32.2,32.6
4,Val-de-Grace,19,3 pièces,avant 1946,Meublée,26.8,27.2,18.8,19.0,32.2,32.6
4,Sorbonne,20,3 pièces,avant 1946,Meublée,26.8,27.2,18.8,19.0,32.2,32.6
5,Halles,2,3 pièces,avant 1946,Meublée,24.5,25.0,17.1,17.5,29.4,30.0
5,Saint-Georges,33,3 pièces,avant 1946,Meublée,24.5,25.0,17.1,17.5,29.4,30.0
5,Faubourg-Montmartre,35,3 pièces,avant 1946,Meublée,24.5,25.0,17.1,17.5,29.4,30.0
5,Rochechouart,36,3 pièces,avant 1946,Meublée,24.5,25.0,17.1,17.5,29.4,30.0
5,Saint-Vincent-de-Paul,37,3 pièces,avant 1946,Meublée,24.5,25.0,17.1,17.5,29.4,30.0
5,Porte-Saint-Denis,38,3 pièces,avant 1946,Meublée,24.5,25.0,17.1,17.5,29.4,30.0
5,Croulebarbe,52,3 pièces,avant 1946,Meublée,24.5,25.0,17.1,17.5,29.4,30.0
5,Montparnasse,53,3 pièces,avant 1946,Meublée,24.5,25.0,17.1,17.5,29.4,30.0
6,Necker,58,3 pièces,avant 1946,Meublée,25.4,25.9,17.8,18.1,30.5,31.1
6,Ternes,65,3 pièces,avant 1946,Meublée,25.4,25.9,17.8,18.1,30.5,31.1
6,Plaine de Monceau,66,3 pièces,avant 1946,Meublée,25.4,25.9,17.8,18.1,30.5,31.1
7,Grenelle,59,3 pièces,avant 1946,Meublée,24.6,24.5,17.2,17.2,29.5,29.4
7,Javel,60,3 pièces,avant 1946,Meublée,24.6,24.5,17.2,17.2,29.5,29.4
7,Auteuil,61,3 pièces,avant 1946,Meublée,24.6,24.5,17.2,17.2,29.5,29.4
8,Saint-Lambert,57,3 pièces,avant 1946,Meublée,24.2,24.5,16.9,17.2,29.0,29.4
9,Picpus,46,3 pièces,avant 1946,Meublée,22.4,22.7,15.7,15.9,26.9,27.2
9,Grandes-Carrières,69,3 pièces,avant 1946,Meublée,22.4,22.7,15.7,15.9,26.9,27.2
9,Clignancourt,70,3 pièces,avant 1946,Meublée,22.4,22.7,15.7,15.9,26.9,27.2
10,Jardin-des-Plantes,18,3 pièces,avant 1946,Meublée,24.1,24.3,16.9,17.0,28.9,29.2
10,Saint-Ambroise,42,3 pièces,avant 1946,Meublée,24.1,24.3,16.9,17.0,28.9,29.2
10,Sainte-Marguerite,44,3 pièces,avant 1946,Meublée,24.1,24.3,16.9,17.0,28.9,29.2
10,Salpétrière,49,3 pièces,avant 1946,Meublée,24.1,24.3,16.9,17.0,28.9,29.2
10,Petit-Montrouge,55,3 pièces,avant 1946,Meublée,24.1,24.3,16.9,17.0,28.9,29.2
10,Batignolles,67,3 pièces,avant 1946,Meublée,24.1,24.3,16.9,17.0,28.9,29.2
11,Porte-Saint-Martin,39,3 pièces,avant 1946,Meublée,24.0,24.6,16.8,17.2,28.8,29.5
11,Hôpital-Saint-Louis,40,3 pièces,avant 1946,Meublée,24.0,24.6,16.8,17.2,28.8,29.5
11,Folie-Méricourt,41,3 pièces,avant 1946,Meublée,24.0,24.6,16.8,17.2,28.8,29.5
11,Roquette,43,3 pièces,avant 1946,Meublée,24.0,24.6,16.8,17.2,28.8,29.5
11,Quinze-Vingts,48,3 pièces,avant 1946,Meublée,24.0,24.6,16.8,17.2,28.8,29.5
11,Parc-de-Montsouris,54,3 pièces,avant 1946,Meublée,24.0,24.6,16.8,17.2,28.8,29.5
11,Epinettes,68,3 pièces,avant 1946,Meublée,24.0,24.6,16.8,17.2,28.8,29.5
11,Goutte-d'Or,71,3 pièces,avant 1946,Meublée,24.0,24.6,16.8,17.2,28.8,29.5
11,Belleville,77,3 pièces,avant 1946,Meublée,24.0,24.6,16.8,17.2,28.8,29.5
12,Maison-Blanche,51,3 pièces,avant 1946,Meublée,23.6,24.0,16.5,16.8,28.3,28.8
12,Plaisance,56,3 pièces,avant 1946,Meublée,23.6,24.0,16.5,16.8,28.3,28.8
13,Gare,50,3 pièces,avant 1946,Meublée,22.5,22.8,15.8,16.0,27.0,27.4
13,La Chapelle,72,3 pièces,avant 1946,Meublée,22.5,22.8,15.8,16.0,27.0,27.4
13,Villette,73,3 pièces,avant 1946,Meublée,22.5,22.8,15.8,16.0,27.0,27.4
13,Pont-de-Flandre,74,3 pièces,avant 1946,Meublée,22.5,22.8,15.8,16.0,27.0,27.4
13,Amérique,75,3 pièces,avant 1946,Meublée,22.5,22.8,15.8,16.0,27.0,27.4
13,Saint-Fargeau,78,3 pièces,avant 1946,Meublée,22.5,22.8,15.8,16.0,27.0,27.4
13,Charonne,80,3 pièces,avant 1946,Meublée,22.5,22.8,15.8,16.0,27.0,27.4
14,Bel-Air,45,3 pièces,avant 1946,Meublée,21.8,21.5,15.3,15.1,26.2,25.8
14,Bercy,47,3 pièces,avant 1946,Meublée,21.8,21.5,15.3,15.1,26.2,25.8
14,Combat,76,3 pièces,avant 1946,Meublée,21.8,21.5,15.3,15.1,26.2,25.8
14,Père-Lachaise,79,3 pièces,avant 1946,Meublée,21.8,21.5,15.3,15.1,26.2,25.8
1,Notre-Dame-des-Champs,23,3 pièces,1946-1970,Non meublée,24.4,24.5,17.1,17.2,29.3,29.4
1,Saint-Thomas-d'Aquin,25,3 pièces,1946-1970,Non meublée,24.4,24.5,17.1,17.2,29.3,29.4
1,Invalides,26,3 pièces,1946-1970,Non meublée,24.4,24.5,17.1,17.2,29.3,29.4
1,Ecole-Militaire,27,3 pièces,1946-1970,Non meublée,24.4,24.5,17.1,17.2,29.3,29.4
1,Gros-Caillou,28,3 pièces,1946-1970,Non meublée,24.4,24.5,17.1,17.2,29.3,29.4
2,St-Germain-l'Auxerrois,1,3 pièces,1946-1970,Non meublée,21.3,21.4,14.9,15.0,25.6,25.7
2,Palais-Royal,3,3 pièces,1946-1970,Non meublée,21.3,21.4,14.9,15.0,25.6,25.7
2,Place-Vendôme,4,3 pièces,1946-1970,Non meublée,21.3,21.4,14.9,15.0,25.6,25.7
2,Gaillon,5,3 pièces,1946-1970,Non meublée,21.3,21.4,14.9,15.0,25.6,25.7
2,Saint-Merri,13,3 pièces,1946-1970,Non meublée,21.3,21.4,14.9,15.0,25.6,25.7
2,Arsenal,15,3 pièces,1946-1970,Non meublée,21.3,21.4,14.9,15.0,25.6,25.7
2,Notre-Dame,16,3 pièces,1946-1970,Non meublée,21.3,21.4,14.9,15.0,25.6,25.7
2,Monnaie,21,3 pièces,1946-1970,Non meublée,21.3,21.4,14.9,15.0,25.6,25.7
2,Odeon,22,3 pièces,1946-1970,Non meublée,21.3,21.4,14.9,15.0,25.6,25.7
2,Saint-Germain-des-Près,24,3 pièces,1946-1970,Non meublée,21.3,21.4,14.9,15.0,25.6,25.7
2,Champs-Elysés,29,3 pièces,1946-1970,Non meublée,21.3,21.4,14.9,15.0,25.6,25.7
2,Faubourg-du-Roule,30,3 pièces,1946-1970,Non meublée,21.3,21.4,14.9,15.0,25.6,25.7
2,Madeleine,31,3 pièces,1946-1970,Non meublée,21.3,21.4,14.9,15.0,25.6,25.7
2,Chaussée d'Antin,34,3 pièces,1946-1970,Non meublée,21.3,21.4,14.9,15.0,25.6,25.7
3,Europe,32,3 pièces,1946-1970,Non meublée,23.1,23.1,16.2,16.2,27.7,27.7
3,Muette,62,3 pièces,1946-1970,Non meublée,23.1,23.1,16.2,16.2,27.7,27.7
3,Porte-Dauphine,63,3 pièces,1946-1970,Non meublée,23.1,23.1,16.2,16.2,27.7,27.7
3,Chaillot,64,3 pièces,1946-1970,Non meublée,23.1,23.1,16.2,16.2,27.7,27.7
4,Vivienne,6,3 pièces,1946-1970,Non meublée,20.8,20.8,14.6,14.6,25.0,25.0
4,Mail,7,3 pièces,1946-1970,Non meublée,20.8,20.8,14.6,14.6,25.0,25.0
4,Bonne-Nouvelle,8,3 pièces,1946-1970,Non meublée,20.8,20.8,14.6,14.6,25.0,25.0
4,Arts-et-Metiers,9,3 pièces,1946-1970,Non meublée,20.8,20.8,14.6,14.6,25.0,25.0
4,Enfants-Rouges,10,3 pièces,1946-1970,Non meublée,20.8,20.8,14.6,14.6,25.0,25.0
4,Archives,11,3 pièces,1946-1970,Non meublée,20.8,20.8,14.6,14.6,25.0,25.0
4,Sainte-Avoie,12,3 pièces,1946-1970,Non meublée,20.8,20.8,14.6,14.6,25.0,25.0
4,Saint-Gervais,14,3 pièces,1946-1970,Non meublée,20.8,20.8,14.6,14.6,25.0,25.0
4,Saint-Victor,17,3 pièces,1946-1970,Non meublée,20.8,20.8,14.6,14.6,25.0,25.0
4,Val-de-Grace,19,3 pièces,1946-1970,Non meublée,20.8,20.8,14.6,14.6,25.0,25.0
4,Sorbonne,20,3 pièces,1946-1970,Non meublée,20.8,20.8,14.6,14.6,25.0,25.0
5,Halles,2,3 pièces,1946-1970,Non meublée,20.7,20.8,14.5,14.6,24.8,25.0
5,Saint-Georges,33,3 pièces,1946-1970,Non meublée,20.7,20.8,14.5,14.6,24.8,25.0
5,Faubourg-Montmartre,35,3 pièces,1946-1970,Non meublée,20.7,20.8,14.5,14.6,24.8,25.0
5,Rochechouart,36,3 pièces,1946-1970,Non meublée,20.7,20.8,14.5,14.6,24.8,25.0
5,Saint-Vincent-de-Paul,37,3 pièces,1946-1970,Non meublée,20.7,20.8,14.5,14.6,24.8,25.0
5,Porte-Saint-Denis,38,3 pièces,1946-1970,Non meublée,20.7,20.8,14.5,14.6,24.8,25.0
5,Croulebarbe,52,3 pièces,1946-1970,Non meublée,20.7,20.8,14.5,14.6,24.8,25.0
5,Montparnasse,53,3 pièces,1946-1970,Non meublée,20.7,20.8,14.5,14.6,24.8,25.0
6,Necker,58,3 pièces,1946-1970,Non meublée,20.9,21.0,14.6,14.7,25.1,25.2
6,Ternes,65,3 pièces,1946-1970,Non meublée,20.9,21.0,14.6,14.7,25.1,25.2
6,Plaine de Monceau,66,3 pièces,1946-1970,Non meublée,20.9,21.0,14.6,14.7,25.1,25.2
7,Grenelle,59,3 pièces,1946-1970,Non meublée,22.2,21.9,15.5,15.3,26.6,26.3
7,Javel,60,3 pièces,1946-1970,Non meublée,22.2,21.9,15.5,15.3,26.6,26.3
7,Auteuil,61,3 pièces,1946-1970,Non meublée,22.2,21.9,15.5,15.3,26.6,26.3
8,Saint-Lambert,57,3 pièces,1946-1970,Non meublée,21.5,20.7,15.1,14.5,25.8,24.8
9,Picpus,46,3 pièces,1946-1970,Non meublée,18.9,18.5,13.2,13.0,22.7,22.2
9,Grandes-Carrières,69,3 pièces,1946-1970,Non meublée,18.9,18.5,13.2,13.0,22.7,22.2
9,Clignancourt,70,3 pièces,1946-1970,Non meublée,18.9,18.5,13.2,13.0,22.7,22.2
10,Jardin-des-Plantes,18,3 pièces,1946-1970,Non meublée,21.0,20.6,14.7,14.4,25.2,24.7
10,Saint-Ambroise,42,3 pièces,1946-1970,Non meublée,21.0,20.6,14.7,14.4,25.2,24.7
10,Sainte-Marguerite,44,3 pièces,1946-1970,Non meublée,21.0,20.6,14.7,14.4,25.2,24.7
10,Salpétrière,49,3 pièces,1946-1970,Non meublée,21.0,20.6,14.7,14.4,25.2,24.7
10,Petit-Montrouge,55,3 pièces,1946-1970,Non meublée,21.0,20.6,14.7,14.4,25.2,24.7
10,Batignolles,67,3 pièces,1946-1970,Non meublée,21.0,20.6,14.7,14.4,25.2,24.7
11,Porte-Saint-Martin,39,3 pièces,1946-1970,Non meublée,18.3,18.5,12.8,13.0,22.0,22.2
11,Hôpital-Saint-Louis,40,3 pièces,1946-1970,Non meublée,18.3,18.5,12.8,13.0,22.0,22.2
11,Folie-Méricourt,41,3 pièces,1946-1970,Non meublée,18.3,18.5,12.8,13.0,22.0,22.2
11,Roquette,43,3 pièces,1946-1970,Non meublée,18.3,18.5,12.8,13.0,22.0,22.2
11,Quinze-Vingts,48,3 pièces,1946-1970,Non meublée,18.3,18.5,12.8,13.0,22.0,22.2
11,Parc-de-Montsouris,54,3 pièces,1946-1970,Non meublée,18.3,18.5,12.8,13.0,22.0,22.2
11,Epinettes,68,3 pièces,1946-1970,Non meublée,18.3,18.5,12.8,13.0,22.0,22.2
11,Goutte-d'Or,71,3 pièces,1946-1970,Non meublée,18.3,18.5,12.8,13.0,22.0,22.2
11,Belleville,77,3 pièces,1946-1970,Non meublée,18.3,18.5,12.8,13.0,22.0,22.2
12,Maison-Blanche,51,3 pièces,1946-1970,Non meublée,21.4,21.5,15.0,15.1,25.7,25.8
12,Plaisance,56,3 pièces,1946-1970,Non meublée,21.4,21.5,15.0,15.1,25.7,25.8
13,Gare,50,3 pièces,1946-1970,Non meublée,15.2,16.1,10.6,11.3,18.2,19.3
13,La Chapelle,72,3 pièces,1946-1970,Non meublée,15.2,16.1,10.6,11.3,18.2,19.3
13,Villette,73,3 pièces,1946-1970,Non meublée,15.2,16.1,10.6,11.3,18.2,19.3
13,Pont-de-Flandre,74,3 pièces,1946-1970,Non meublée,15.2,16.1,10.6,11.3,18.2,19.3
13,Amérique,75,3 pièces,1946-1970,Non meublée,15.2,16.1,10.6,11.3,18.2,19.3
13,Saint-Fargeau,78,3 pièces,1946-1970,Non meublée,15.2,16.1,10.6,11.3,18.2,19.3
13,Charonne,80,3 pièces,1946-1970,Non meublée,15.2,16.1,10.6,11.3,18.2,19.3
14,Bel-Air,45,3 pièces,1946-1970,Non meublée,18.1,18.3,12.7,12.8,21.7,22.0
14,Bercy,47,3 pièces,1946-1970,Non meublée,18.1,18.3,12.7,12.8,21.7,22.0
14,Combat,76,3 pièces,1946-1970,Non meublée,18.1,18.3,12.7,12.8,21.7,22.0
14,Père-Lachaise,79,3 pièces,1946-1970,Non meublée,18.1,18.3,12.7,12.8,21.7,22.0
1,Notre-Dame-des-Champs,23,3 pièces,1946-1970,Meublée,27.1,27.4,19.0,19.2,32.5,32.9
